case_id,dice,boundary_error_fraction,false_positive_voxels,false_negative_voxels,confident_false_negative_fraction,missed_small_lesion_count,mean_entropy_error,mean_entropy_nonerror,entropy_error_auroc,entropy_error_auprc,overlap_top_5_uncertainty,overlap_top_10_uncertainty,overlap_top_20_uncertainty,path_embedding,path_entropy,path_prediction,path_ground_truth
BraTS2021_01543,0.9271295633501401,0.9803536345776032,398,111,0.0,0,0.5099122524261475,0.1061473935842514,0.8976150113279073,0.45379774054488287,0.14931237721021612,0.35952848722986247,0.7033398821218074,outputs_10hour/embeddings/epoch_005/BraTS2021_01543_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01543_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01543_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01543_gt.npy
BraTS2021_01540,0.9618147743245503,0.7985685071574642,583,395,0.002531645569620253,0,0.5313745737075806,0.1831146627664566,0.8452390024726828,0.20119684615539704,0.08793456032719836,0.2852760736196319,0.6319018404907976,outputs_10hour/embeddings/epoch_005/BraTS2021_01540_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01540_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01540_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01540_gt.npy
BraTS2021_01539,0.9326206355433834,1.0,201,1173,0.0017050298380221654,1,0.4605337977409363,0.13721194863319397,0.8580663565031397,0.37750794907275403,0.16521106259097526,0.34279475982532753,0.6259097525473072,outputs_10hour/embeddings/epoch_005/BraTS2021_01539_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01539_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01539_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01539_gt.npy
BraTS2021_01530,0.20662542637497447,0.09152517671063179,13480,243,0.23868312757201646,0,0.6132869720458984,0.5194740295410156,0.6000390816768306,0.9105252647413371,0.053122495081250456,0.10384026816293813,0.20265248123588137,outputs_10hour/embeddings/epoch_005/BraTS2021_01530_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01530_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01530_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01530_gt.npy
BraTS2021_01528,0.9043556353839425,0.954225352112676,587,4525,0.3942541436464088,0,0.36138322949409485,0.36776989698410034,0.4528888951699087,0.18240714110190842,0.08059467918622848,0.11815336463223787,0.2185054773082942,outputs_10hour/embeddings/epoch_005/BraTS2021_01528_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01528_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01528_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01528_gt.npy
BraTS2021_01526,0.8509247914114879,0.31702544031311153,2121,434,0.08525345622119816,0,0.6698627471923828,0.4014153778553009,0.7439538598447968,0.4140894957442646,0.08140900195694717,0.15812133072407045,0.28180039138943247,outputs_10hour/embeddings/epoch_005/BraTS2021_01526_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01526_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01526_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01526_gt.npy
BraTS2021_01525,0.5530885908994262,0.24003935071323168,5181,918,0.30718954248366015,13,0.5933747887611389,0.263577938079834,0.7942188303867652,0.8069016333080632,0.0662403672733235,0.12707001147729136,0.2533202164289228,outputs_10hour/embeddings/epoch_005/BraTS2021_01525_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01525_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01525_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01525_gt.npy
BraTS2021_01513,0.8649517684887765,0.7122736418511066,324,5640,0.3125886524822695,14,0.4404776692390442,0.44234609603881836,0.4790949652748331,0.23633265625727612,0.049463447350771295,0.10546613011401744,0.2005365526492287,outputs_10hour/embeddings/epoch_005/BraTS2021_01513_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01513_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01513_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01513_gt.npy
BraTS2021_01510,0.9259048066280059,0.971480307831598,920,1289,0.18774243599689683,10,0.5944725275039673,0.40154704451560974,0.6515442910531399,0.2114826255724736,0.08872793119058398,0.17247623358985967,0.3091896785875962,outputs_10hour/embeddings/epoch_005/BraTS2021_01510_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01510_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01510_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01510_gt.npy
BraTS2021_01508,0.8036884251397673,0.9499381953028431,587,1031,0.2618816682832202,4,0.4665950536727905,0.41153016686439514,0.5584351095465865,0.3504790325350977,0.0550061804697157,0.10135970333745364,0.19592088998763907,outputs_10hour/embeddings/epoch_005/BraTS2021_01508_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01508_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01508_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01508_gt.npy
BraTS2021_01506,0.863890081580108,0.8208533953179479,4140,1883,0.2899628252788104,14,0.5079787969589233,0.368365615606308,0.6202542341831462,0.31014441541115967,0.07106093308982235,0.1409596546571476,0.24721899385688195,outputs_10hour/embeddings/epoch_005/BraTS2021_01506_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01506_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01506_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01506_gt.npy
BraTS2021_01502,0.7550763875460477,0.5761942360836952,3576,1490,0.23087248322147652,14,0.5525180697441101,0.3326054513454437,0.7008787121786502,0.5033114856064802,0.05073035925779708,0.09613106987761548,0.23983418870904066,outputs_10hour/embeddings/epoch_005/BraTS2021_01502_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01502_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01502_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01502_gt.npy
BraTS2021_01500,0.7812300217366306,0.5242548217416715,1672,39,0.0,2,0.610954761505127,0.29927393794059753,0.7834786177052115,0.6084824720578215,0.09234365867913501,0.1765049678550555,0.3559322033898305,outputs_10hour/embeddings/epoch_005/BraTS2021_01500_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01500_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01500_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01500_gt.npy
BraTS2021_01499,0.927685648981215,0.9280430396772025,853,634,0.0804416403785489,0,0.62761390209198,0.37514013051986694,0.7160811325892409,0.2503105405222022,0.11701412239408204,0.21856086079354406,0.34162743779421656,outputs_10hour/embeddings/epoch_005/BraTS2021_01499_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01499_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01499_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01499_gt.npy
BraTS2021_01498,0.8584349076098562,0.7286862703617516,1745,7709,0.27370605785445584,24,0.5176748037338257,0.49541619420051575,0.5145116421061047,0.24970244489149226,0.04506029193991961,0.09022635921303152,0.17801988576264016,outputs_10hour/embeddings/epoch_005/BraTS2021_01498_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01498_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01498_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01498_gt.npy
BraTS2021_01571,0.9531430034566937,0.9699453551912568,509,223,0.0,1,0.48432618379592896,0.08200916647911072,0.9054938400731043,0.3855471462007451,0.24316939890710382,0.5191256830601093,0.8292349726775956,outputs_10hour/embeddings/epoch_005/BraTS2021_01571_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01571_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01571_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01571_gt.npy
BraTS2021_01582,0.961692513094402,0.9919571045576407,632,114,0.0,0,0.4995802044868469,0.10254663228988647,0.8977466894489534,0.32596348447412027,0.23994638069705093,0.5442359249329759,0.8565683646112601,outputs_10hour/embeddings/epoch_005/BraTS2021_01582_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01582_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01582_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01582_gt.npy
BraTS2021_01584,0.916193248509359,0.9092436974789916,231,1554,0.0032175032175032173,1,0.43475568294525146,0.15251657366752625,0.8151356391690632,0.34753894252235334,0.10756302521008404,0.24313725490196078,0.4957983193277311,outputs_10hour/embeddings/epoch_005/BraTS2021_01584_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01584_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01584_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01584_gt.npy
BraTS2021_01587,0.9610407117821581,0.972318339100346,781,1531,0.18941868060091444,0,0.49518272280693054,0.26053234934806824,0.7331015314173164,0.1666015243123211,0.06531141868512111,0.2768166089965398,0.5891003460207612,outputs_10hour/embeddings/epoch_005/BraTS2021_01587_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01587_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01587_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01587_gt.npy
BraTS2021_01662,0.9659437406055547,0.9924337957124842,462,331,0.0,0,0.5921445488929749,0.14942891895771027,0.900247900949061,0.26673675952264214,0.14880201765447668,0.46027742749054223,0.8486759142496847,outputs_10hour/embeddings/epoch_005/BraTS2021_01662_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01662_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01662_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01662_gt.npy
BraTS2021_01660,0.879477677783713,0.9352122986822841,625,2107,0.15757000474608449,0,0.3555341064929962,0.1568775177001953,0.7022832507655536,0.36206003809369464,0.08272327964860908,0.19472913616398244,0.40007320644216693,outputs_10hour/embeddings/epoch_005/BraTS2021_01660_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01660_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01660_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01660_gt.npy
BraTS2021_01659,0.9603243394380091,0.9985905567300916,657,762,0.02099737532808399,2,0.5783413052558899,0.18145069479942322,0.8770416070558669,0.2677345091193091,0.11486962649753348,0.383368569415081,0.7871740662438337,outputs_10hour/embeddings/epoch_005/BraTS2021_01659_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01659_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01659_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01659_gt.npy
BraTS2021_01651,0.8924649753883142,0.9137323943661971,473,95,0.0,0,0.39302632212638855,0.115934818983078,0.8403937626608184,0.43715366911254355,0.08274647887323944,0.2535211267605634,0.5017605633802817,outputs_10hour/embeddings/epoch_005/BraTS2021_01651_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01651_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01651_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01651_gt.npy
BraTS2021_01632,0.9662139060703179,0.9944802207911684,115,972,0.009259259259259259,0,0.5182235240936279,0.17585258185863495,0.8460703224061734,0.18225069433728222,0.061637534498620056,0.2842686292548298,0.6826126954921803,outputs_10hour/embeddings/epoch_005/BraTS2021_01632_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01632_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01632_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01632_gt.npy
BraTS2021_01631,0.9256310096154126,0.9808080808080808,261,1719,0.17219313554392088,0,0.3737185597419739,0.2451416403055191,0.6285351076091216,0.17927910217133458,0.03282828282828283,0.05606060606060606,0.29393939393939394,outputs_10hour/embeddings/epoch_005/BraTS2021_01631_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01631_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01631_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01631_gt.npy
BraTS2021_01630,0.9724889696340633,1.0,405,231,0.0,0,0.5568073987960815,0.08284994214773178,0.9516821003972991,0.39766527646368927,0.41352201257861637,0.7421383647798742,0.9764150943396226,outputs_10hour/embeddings/epoch_005/BraTS2021_01630_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01630_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01630_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01630_gt.npy
BraTS2021_01629,0.8904987036755448,0.9477715877437326,811,625,0.3648,0,0.41024431586265564,0.1638776808977127,0.7187398775212873,0.3872146149993622,0.09192200557103064,0.23676880222841226,0.4637883008356546,outputs_10hour/embeddings/epoch_005/BraTS2021_01629_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01629_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01629_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01629_gt.npy
BraTS2021_01625,0.9587422391347991,0.9993932038834952,207,1441,0.007633587786259542,0,0.5221144556999207,0.18884995579719543,0.8588248969194482,0.2702048340900652,0.17597087378640777,0.4162621359223301,0.7317961165048543,outputs_10hour/embeddings/epoch_005/BraTS2021_01625_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01625_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01625_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01625_gt.npy
BraTS2021_01495,0.8237476127516116,0.714315482392165,5285,4313,0.2355668907952701,35,0.4759180247783661,0.4990929663181305,0.48151357587640753,0.2719040421332872,0.03136070014586372,0.05824130027088977,0.10971035632423422,outputs_10hour/embeddings/epoch_005/BraTS2021_01495_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01495_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01495_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01495_gt.npy
BraTS2021_01620,0.21109521538831488,0.04493250050372758,4745,218,0.6284403669724771,0,0.5935062170028687,0.3222180902957916,0.7558581090430632,0.9411504608278605,0.0537981059842837,0.10558130163207738,0.21075962119685673,outputs_10hour/embeddings/epoch_005/BraTS2021_01620_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01620_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01620_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01620_gt.npy
BraTS2021_01617,0.9395964445598264,0.9645542427497314,302,629,0.0,3,0.46112123131752014,0.09491488337516785,0.8958731094906363,0.406728936294807,0.18904403866809882,0.4103114930182599,0.7422126745435016,outputs_10hour/embeddings/epoch_005/BraTS2021_01617_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01617_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01617_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01617_gt.npy
BraTS2021_01612,0.8980868553139608,0.6902212705210564,1233,168,0.0,1,0.41056349873542786,0.19546040892601013,0.7603713438354244,0.30799095596350445,0.049964311206281226,0.092790863668808,0.3668807994289793,outputs_10hour/embeddings/epoch_005/BraTS2021_01612_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01612_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01612_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01612_gt.npy
BraTS2021_01606,0.865347675758783,0.9186875891583453,2083,2123,0.1902967498822421,2,0.5103484988212585,0.23935583233833313,0.7600262753788476,0.4873883334529403,0.11768901569186876,0.22990965287684262,0.4531621493105088,outputs_10hour/embeddings/epoch_005/BraTS2021_01606_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01606_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01606_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01606_gt.npy
BraTS2021_01602,0.9684140896312308,0.8263525305410122,617,529,0.01890359168241966,2,0.5918383002281189,0.16446508467197418,0.8953144321581044,0.24095690140777187,0.09075043630017451,0.4851657940663176,0.8647469458987783,outputs_10hour/embeddings/epoch_005/BraTS2021_01602_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01602_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01602_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01602_gt.npy
BraTS2021_01600,0.938236991836449,0.9826435246995995,39,710,0.0,0,0.464040607213974,0.15504863858222961,0.8358674048552697,0.29358649583810403,0.08411214953271028,0.2803738317757009,0.5647530040053405,outputs_10hour/embeddings/epoch_005/BraTS2021_01600_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01600_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01600_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01600_gt.npy
BraTS2021_01598,0.9403558031895188,0.9418904008826775,535,2184,0.08745421245421245,1,0.5113967657089233,0.2162090390920639,0.7843722767870978,0.28225658472501,0.09893343140860611,0.305627068775285,0.590658330268481,outputs_10hour/embeddings/epoch_005/BraTS2021_01598_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01598_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01598_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01598_gt.npy
BraTS2021_01594,0.7230428360423816,0.488,690,60,0.0,0,0.5016289353370667,0.16062086820602417,0.8344691862444672,0.7344791490797873,0.08666666666666667,0.18133333333333335,0.36933333333333335,outputs_10hour/embeddings/epoch_005/BraTS2021_01594_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01594_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01594_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01594_gt.npy
BraTS2021_01593,0.9709740293947369,0.9981851179673321,273,278,0.0,0,0.5149894952774048,0.0761847123503685,0.9478719641686832,0.41422863963299184,0.4283121597096189,0.7168784029038112,0.9673321234119783,outputs_10hour/embeddings/epoch_005/BraTS2021_01593_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01593_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01593_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01593_gt.npy
BraTS2021_01589,0.9393293405069064,0.9313998884551031,167,1626,0.023370233702337023,0,0.5802479982376099,0.35472872853279114,0.6938802194252063,0.19158047366811728,0.11823759063022866,0.18460680423870607,0.2632459564974902,outputs_10hour/embeddings/epoch_005/BraTS2021_01589_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01589_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01589_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01589_gt.npy
BraTS2021_01619,0.9630521551051435,0.9770669885334943,455,1202,0.2995008319467554,0,0.4044437110424042,0.2211938202381134,0.647249979494404,0.1290555664831182,0.04043452021726011,0.22510561255280628,0.5286662643331321,outputs_10hour/embeddings/epoch_005/BraTS2021_01619_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01619_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01619_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01619_gt.npy
BraTS2021_01347,0.8930357360655042,0.8152793614595211,684,193,0.0,2,0.46469300985336304,0.09180111438035965,0.9035443082919378,0.5951444700998783,0.15963511972633979,0.3500570125427594,0.6237172177879133,outputs_10hour/embeddings/epoch_005/BraTS2021_01347_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01347_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01347_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01347_gt.npy
BraTS2021_01490,0.9054999121420118,0.4968389735961324,1742,947,0.046462513199577615,6,0.6990182995796204,0.4448123276233673,0.7246014254156332,0.26502841162369856,0.07103012272220156,0.12197843064336185,0.2316846411305318,outputs_10hour/embeddings/epoch_005/BraTS2021_01490_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01490_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01490_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01490_gt.npy
BraTS2021_01482,0.5504919145091591,0.3808805031446541,2642,1333,0.2970742685671418,10,0.46301591396331787,0.2099892795085907,0.7556327292083327,0.8181203921394679,0.07245283018867925,0.14566037735849058,0.2792452830188679,outputs_10hour/embeddings/epoch_005/BraTS2021_01482_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01482_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01482_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01482_gt.npy
BraTS2021_01415,0.8580513041604559,0.9164768413059985,511,2123,0.11446066886481394,38,0.39618945121765137,0.20545074343681335,0.6959809862754427,0.3766482355881528,0.07403189066059225,0.1416097190584662,0.33675018982536065,outputs_10hour/embeddings/epoch_005/BraTS2021_01415_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01415_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01415_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01415_gt.npy
BraTS2021_01413,0.9277214836850591,0.987459807073955,1380,1730,0.17630057803468208,12,0.42710644006729126,0.1635657548904419,0.7858939443221948,0.36151933319206087,0.16334405144694533,0.3369774919614148,0.5987138263665595,outputs_10hour/embeddings/epoch_005/BraTS2021_01413_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01413_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01413_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01413_gt.npy
BraTS2021_01409,0.8600363045764211,0.6757679180887372,1229,236,0.0,0,0.4956810474395752,0.15071804821491241,0.8484623439766514,0.5269625108084257,0.09556313993174062,0.19044368600682593,0.4709897610921502,outputs_10hour/embeddings/epoch_005/BraTS2021_01409_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01409_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01409_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01409_gt.npy
BraTS2021_01406,0.9474519846350967,0.9922027290448343,514,1538,0.035110533159947985,1,0.47733157873153687,0.17095448076725006,0.8260017637537334,0.2707792392672066,0.10380116959064327,0.3308966861598441,0.6354775828460039,outputs_10hour/embeddings/epoch_005/BraTS2021_01406_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01406_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01406_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01406_gt.npy
BraTS2021_01404,0.7149358709147497,0.6076439283986453,2045,22,0.0,1,0.39646705985069275,0.1544000506401062,0.7904347865039689,0.6542245067954544,0.05176584421867441,0.13836477987421383,0.3154329946782777,outputs_10hour/embeddings/epoch_005/BraTS2021_01404_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01404_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01404_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01404_gt.npy
BraTS2021_01397,0.8912375568391967,0.6282485875706215,1122,648,0.05709876543209876,1,0.44632887840270996,0.15228402614593506,0.8104068700315673,0.39688640250597546,0.07062146892655367,0.18418079096045198,0.47796610169491527,outputs_10hour/embeddings/epoch_005/BraTS2021_01397_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01397_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01397_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01397_gt.npy
BraTS2021_01396,0.9745673582560596,0.9981203007518797,243,289,0.0034602076124567475,0,0.5863773822784424,0.2205457091331482,0.8346773806880589,0.128937408730035,0.07894736842105263,0.14849624060150377,0.6127819548872181,outputs_10hour/embeddings/epoch_005/BraTS2021_01396_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01396_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01396_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01396_gt.npy
BraTS2021_01392,0.9531284063658675,0.9976744186046511,159,271,0.0,2,0.5576271414756775,0.11479848623275757,0.9059070405753313,0.3509459871355413,0.16279069767441862,0.41627906976744183,0.7813953488372093,outputs_10hour/embeddings/epoch_005/BraTS2021_01392_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01392_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01392_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01392_gt.npy
BraTS2021_01391,0.9403041585158263,0.9408033826638478,1360,532,0.03571428571428571,2,0.5213070511817932,0.18735958635807037,0.8394096243097325,0.2853876035197955,0.056553911205074,0.266384778012685,0.6131078224101479,outputs_10hour/embeddings/epoch_005/BraTS2021_01391_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01391_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01391_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01391_gt.npy
BraTS2021_01387,0.8684965178206252,0.7500865351332641,1104,1785,0.08851540616246499,4,0.49165207147598267,0.2447567582130432,0.7379206024731995,0.37734534833316313,0.07511249567324334,0.1391484942886812,0.3589477327795085,outputs_10hour/embeddings/epoch_005/BraTS2021_01387_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01387_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01387_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01387_gt.npy
BraTS2021_01382,0.938301886792511,0.8715596330275229,419,235,0.0,3,0.5641209483146667,0.15355926752090454,0.8650258798121477,0.34203281064917407,0.13302752293577982,0.27675840978593275,0.6483180428134556,outputs_10hour/embeddings/epoch_005/BraTS2021_01382_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01382_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01382_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01382_gt.npy
BraTS2021_01381,0.962883158406908,0.9943820224719101,264,804,0.009950248756218905,0,0.5457428693771362,0.1774948388338089,0.856974759858125,0.21140987298166397,0.07303370786516854,0.3080524344569288,0.7312734082397003,outputs_10hour/embeddings/epoch_005/BraTS2021_01381_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01381_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01381_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01381_gt.npy
